step,virtual_time,channel,n_no_signal,n_certified_cells,n_certified_cells_raw
96,4848.807193927433,13,18,0,0
96,4848.807193927433,14,18,0,0
96,4848.807193927433,15,8,0,0
96,4848.807193927433,16,18,0,0
96,4848.807193927433,17,1,0,0
96,4848.807193927433,18,9,0,0
96,4848.807193927433,19,14,0,0
96,4848.807193927433,20,19,0,0
97,4872.085279670203,1,4,0,0
97,4872.085279670203,2,3,0,0
97,4872.085279670203,3,1,0,0
97,4872.085279670203,4,1,0,0
97,4872.085279670203,5,15,0,0
97,4872.085279670203,8,1,0,0
97,4872.085279670203,9,32,0,0
97,4872.085279670203,10,8,0,0
97,4872.085279670203,12,1,0,0
97,4872.085279670203,13,18,0,0
97,4872.085279670203,14,18,0,0
97,4872.085279670203,15,8,0,0
97,4872.085279670203,16,18,0,0
97,4872.085279670203,17,1,0,0
97,4872.085279670203,18,9,0,0
97,4872.085279670203,19,14,0,0
97,4872.085279670203,20,19,0,0
98,4895.479741958052,1,4,0,0
98,4895.479741958052,2,3,0,0
98,4895.479741958052,3,1,0,0
98,4895.479741958052,4,1,0,0
98,4895.479741958052,5,15,0,0
98,4895.479741958052,8,1,0,0
98,4895.479741958052,9,32,0,0
98,4895.479741958052,10,8,0,0
98,4895.479741958052,12,1,0,0
98,4895.479741958052,13,18,0,0
98,4895.479741958052,14,18,0,0
98,4895.479741958052,15,8,0,0
98,4895.479741958052,16,18,0,0
98,4895.479741958052,17,1,0,0
98,4895.479741958052,18,9,0,0
98,4895.479741958052,19,14,0,0
98,4895.479741958052,20,19,0,0
99,4926.984036141709,1,5,0,0
99,4926.984036141709,2,3,0,0
99,4926.984036141709,3,1,0,0
99,4926.984036141709,4,1,0,0
99,4926.984036141709,5,15,0,0
99,4926.984036141709,8,1,0,0
99,4926.984036141709,9,32,0,0
99,4926.984036141709,10,8,0,0
99,4926.984036141709,12,1,0,0
99,4926.984036141709,13,18,0,0
99,4926.984036141709,14,18,0,0
99,4926.984036141709,15,8,0,0
99,4926.984036141709,16,18,0,0
99,4926.984036141709,17,1,0,0
99,4926.984036141709,18,9,0,0
99,4926.984036141709,19,14,0,0
99,4926.984036141709,20,19,0,0
100,4931.984036141709,1,6,0,0
100,4931.984036141709,2,3,0,0
100,4931.984036141709,3,1,0,0
100,4931.984036141709,4,1,0,0
100,4931.984036141709,5,15,0,0
100,4931.984036141709,8,1,0,0
100,4931.984036141709,9,32,0,0
100,4931.984036141709,10,8,0,0
100,4931.984036141709,12,1,0,0
100,4931.984036141709,13,18,0,0
100,4931.984036141709,14,18,0,0
100,4931.984036141709,15,8,0,0
100,4931.984036141709,16,18,0,0
100,4931.984036141709,17,1,0,0
100,4931.984036141709,18,9,0,0
100,4931.984036141709,19,14,0,0
100,4931.984036141709,20,19,0,0
101,4936.984036141709,1,7,0,0
101,4936.984036141709,2,3,0,0
101,4936.984036141709,3,1,0,0
101,4936.984036141709,4,1,0,0
101,4936.984036141709,5,15,0,0
101,4936.984036141709,8,1,0,0
101,4936.984036141709,9,32,0,0
101,4936.984036141709,10,8,0,0
101,4936.984036141709,12,1,0,0
101,4936.984036141709,13,18,0,0
101,4936.984036141709,14,18,0,0
101,4936.984036141709,15,8,0,0
101,4936.984036141709,16,18,0,0
101,4936.984036141709,17,1,0,0
101,4936.984036141709,18,9,0,0
101,4936.984036141709,19,14,0,0
101,4936.984036141709,20,19,0,0
102,4941.984036141709,1,8,0,0
102,4941.984036141709,2,3,0,0
102,4941.984036141709,3,1,0,0
102,4941.984036141709,4,1,0,0
102,4941.984036141709,5,15,0,0
102,4941.984036141709,8,1,0,0
102,4941.984036141709,9,32,0,0
102,4941.984036141709,10,8,0,0
102,4941.984036141709,12,1,0,0
102,4941.984036141709,13,18,0,0
102,4941.984036141709,14,18,0,0
102,4941.984036141709,15,8,0,0
102,4941.984036141709,16,18,0,0
102,4941.984036141709,17,1,0,0
102,4941.984036141709,18,9,0,0
102,4941.984036141709,19,14,0,0
102,4941.984036141709,20,19,0,0
103,4946.984036141709,1,9,0,0
103,4946.984036141709,2,3,0,0
103,4946.984036141709,3,1,0,0
103,4946.984036141709,4,1,0,0
103,4946.984036141709,5,15,0,0
103,4946.984036141709,8,1,0,0
103,4946.984036141709,9,32,0,0
103,4946.984036141709,10,8,0,0
103,4946.984036141709,12,1,0,0
103,4946.984036141709,13,18,0,0
103,4946.984036141709,14,18,0,0
103,4946.984036141709,15,8,0,0
103,4946.984036141709,16,18,0,0
103,4946.984036141709,17,1,0,0
103,4946.984036141709,18,9,0,0
103,4946.984036141709,19,14,0,0
103,4946.984036141709,20,19,0,0
104,4951.984036141709,1,10,0,0
104,4951.984036141709,2,3,0,0
104,4951.984036141709,3,1,0,0
104,4951.984036141709,4,1,0,0
104,4951.984036141709,5,15,0,0
104,4951.984036141709,8,1,0,0
104,4951.984036141709,9,32,0,0
104,4951.984036141709,10,8,0,0
104,4951.984036141709,12,1,0,0
104,4951.984036141709,13,18,0,0
104,4951.984036141709,14,18,0,0
104,4951.984036141709,15,8,0,0
104,4951.984036141709,16,18,0,0
104,4951.984036141709,17,1,0,0
104,4951.984036141709,18,9,0,0
104,4951.984036141709,19,14,0,0
104,4951.984036141709,20,19,0,0
105,4956.984036141709,1,11,0,0
105,4956.984036141709,2,3,0,0
105,4956.984036141709,3,1,0,0
105,4956.984036141709,4,1,0,0
105,4956.984036141709,5,15,0,0
105,4956.984036141709,8,1,0,0
105,4956.984036141709,9,32,0,0
105,4956.984036141709,10,8,0,0
105,4956.984036141709,12,1,0,0
105,4956.984036141709,13,18,0,0
105,4956.984036141709,14,18,0,0
105,4956.984036141709,15,8,0,0
105,4956.984036141709,16,18,0,0
105,4956.984036141709,17,1,0,0
105,4956.984036141709,18,9,0,0
105,4956.984036141709,19,14,0,0
105,4956.984036141709,20,19,0,0
106,4961.984036141709,1,12,0,0
106,4961.984036141709,2,3,0,0
106,4961.984036141709,3,1,0,0
106,4961.984036141709,4,1,0,0
106,4961.984036141709,5,15,0,0
106,4961.984036141709,8,1,0,0
106,4961.984036141709,9,32,0,0
106,4961.984036141709,10,8,0,0
106,4961.984036141709,12,1,0,0
106,4961.984036141709,13,18,0,0
106,4961.984036141709,14,18,0,0
106,4961.984036141709,15,8,0,0
106,4961.984036141709,16,18,0,0
106,4961.984036141709,17,1,0,0
106,4961.984036141709,18,9,0,0
106,4961.984036141709,19,14,0,0
106,4961.984036141709,20,19,0,0
107,4966.984036141709,1,13,0,0
107,4966.984036141709,2,3,0,0
107,4966.984036141709,3,1,0,0
107,4966.984036141709,4,1,0,0
107,4966.984036141709,5,15,0,0
107,4966.984036141709,8,1,0,0
107,4966.984036141709,9,32,0,0
107,4966.984036141709,10,8,0,0
107,4966.984036141709,12,1,0,0
107,4966.984036141709,13,18,0,0
107,4966.984036141709,14,18,0,0
107,4966.984036141709,15,8,0,0
107,4966.984036141709,16,18,0,0
107,4966.984036141709,17,1,0,0
107,4966.984036141709,18,9,0,0
107,4966.984036141709,19,14,0,0
107,4966.984036141709,20,19,0,0
108,4971.984036141709,1,14,0,0
108,4971.984036141709,2,3,0,0
108,4971.984036141709,3,1,0,0
108,4971.984036141709,4,1,0,0
108,4971.984036141709,5,15,0,0
108,4971.984036141709,8,1,0,0
108,4971.984036141709,9,32,0,0
108,4971.984036141709,10,8,0,0
108,4971.984036141709,12,1,0,0
108,4971.984036141709,13,18,0,0
108,4971.984036141709,14,18,0,0
108,4971.984036141709,15,8,0,0
108,4971.984036141709,16,18,0,0
108,4971.984036141709,17,1,0,0
108,4971.984036141709,18,9,0,0
108,4971.984036141709,19,14,0,0
108,4971.984036141709,20,19,0,0
109,4976.984036141709,1,15,0,0
109,4976.984036141709,2,3,0,0
109,4976.984036141709,3,1,0,0
109,4976.984036141709,4,1,0,0
109,4976.984036141709,5,15,0,0
109,4976.984036141709,8,1,0,0
109,4976.984036141709,9,32,0,0
109,4976.984036141709,10,8,0,0
109,4976.984036141709,12,1,0,0
109,4976.984036141709,13,18,0,0
109,4976.984036141709,14,18,0,0
109,4976.984036141709,15,8,0,0
109,4976.984036141709,16,18,0,0
109,4976.984036141709,17,1,0,0
109,4976.984036141709,18,9,0,0
109,4976.984036141709,19,14,0,0
109,4976.984036141709,20,19,0,0
110,4981.984036141709,1,16,0,0
110,4981.984036141709,2,3,0,0
110,4981.984036141709,3,1,0,0
110,4981.984036141709,4,1,0,0
110,4981.984036141709,5,15,0,0
110,4981.984036141709,8,1,0,0
110,4981.984036141709,9,32,0,0
110,4981.984036141709,10,8,0,0
110,4981.984036141709,12,1,0,0
110,4981.984036141709,13,18,0,0
110,4981.984036141709,14,18,0,0
110,4981.984036141709,15,8,0,0
110,4981.984036141709,16,18,0,0
110,4981.984036141709,17,1,0,0
110,4981.984036141709,18,9,0,0
110,4981.984036141709,19,14,0,0
110,4981.984036141709,20,19,0,0
111,4986.984036141709,1,17,0,0
111,4986.984036141709,2,3,0,0
111,4986.984036141709,3,1,0,0
111,4986.984036141709,4,1,0,0
111,4986.984036141709,5,15,0,0
111,4986.984036141709,8,1,0,0
111,4986.984036141709,9,32,0,0
111,4986.984036141709,10,8,0,0
111,4986.984036141709,12,1,0,0
111,4986.984036141709,13,18,0,0
111,4986.984036141709,14,18,0,0
111,4986.984036141709,15,8,0,0
111,4986.984036141709,16,18,0,0
111,4986.984036141709,17,1,0,0
111,4986.984036141709,18,9,0,0
111,4986.984036141709,19,14,0,0
111,4986.984036141709,20,19,0,0
112,4991.984036141709,1,18,0,0
112,4991.984036141709,2,3,0,0
112,4991.984036141709,3,1,0,0
112,4991.984036141709,4,1,0,0
112,4991.984036141709,5,15,0,0
112,4991.984036141709,8,1,0,0
112,4991.984036141709,9,32,0,0
112,4991.984036141709,10,8,0,0
112,4991.984036141709,12,1,0,0
112,4991.984036141709,13,18,0,0
112,4991.984036141709,14,18,0,0
112,4991.984036141709,15,8,0,0
112,4991.984036141709,16,18,0,0
112,4991.984036141709,17,1,0,0
112,4991.984036141709,18,9,0,0
112,4991.984036141709,19,14,0,0
112,4991.984036141709,20,19,0,0
113,5060.928525046088,1,18,0,0
113,5060.928525046088,2,3,0,0
113,5060.928525046088,3,1,0,0
113,5060.928525046088,4,1,0,0
113,5060.928525046088,5,15,0,0
113,5060.928525046088,8,1,0,0
113,5060.928525046088,9,32,0,0
113,5060.928525046088,10,8,0,0
113,5060.928525046088,12,1,0,0
113,5060.928525046088,13,18,0,0
113,5060.928525046088,14,18,0,0
113,5060.928525046088,15,8,0,0
113,5060.928525046088,16,18,0,0
113,5060.928525046088,17,1,0,0
113,5060.928525046088,18,9,0,0
113,5060.928525046088,19,14,0,0
113,5060.928525046088,20,19,0,0
114,5072.856728276363,1,18,0,0
114,5072.856728276363,2,3,0,0
114,5072.856728276363,3,1,0,0
114,5072.856728276363,4,1,0,0
114,5072.856728276363,5,15,0,0
114,5072.856728276363,8,1,0,0
114,5072.856728276363,9,32,0,0
114,5072.856728276363,10,8,0,0
114,5072.856728276363,12,1,0,0
114,5072.856728276363,13,18,0,0
114,5072.856728276363,14,18,0,0
114,5072.856728276363,15,8,0,0
114,5072.856728276363,16,18,0,0
114,5072.856728276363,17,1,0,0
114,5072.856728276363,18,9,0,0
114,5072.856728276363,19,14,0,0
114,5072.856728276363,20,19,0,0
115,5241.739762454409,1,18,0,0
115,5241.739762454409,2,3,0,0
115,5241.739762454409,3,1,0,0
115,5241.739762454409,4,1,0,0
115,5241.739762454409,5,15,0,0
115,5241.739762454409,8,1,0,0
115,5241.739762454409,9,32,0,0
115,5241.739762454409,10,8,0,0
115,5241.739762454409,12,1,0,0
115,5241.739762454409,13,18,0,0
115,5241.739762454409,14,18,0,0
115,5241.739762454409,15,8,0,0
115,5241.739762454409,16,18,0,0
115,5241.739762454409,17,1,0,0
115,5241.739762454409,18,9,0,0
115,5241.739762454409,19,14,0,0
115,5241.739762454409,20,19,0,0
116,5286.739762454409,1,18,0,0
116,5286.739762454409,2,3,0,0
116,5286.739762454409,3,1,0,0
116,5286.739762454409,4,1,0,0
116,5286.739762454409,5,15,0,0
116,5286.739762454409,8,1,0,0
116,5286.739762454409,9,32,0,0
116,5286.739762454409,10,8,0,0
116,5286.739762454409,12,1,0,0
116,5286.739762454409,13,18,0,0
116,5286.739762454409,14,18,0,0
116,5286.739762454409,15,8,0,0
116,5286.739762454409,16,18,0,0
116,5286.739762454409,17,1,0,0
116,5286.739762454409,18,9,0,0
116,5286.739762454409,19,14,0,0
116,5286.739762454409,20,19,0,0
117,5425.339636205088,1,18,0,0
117,5425.339636205088,2,3,0,0
117,5425.339636205088,3,1,0,0
117,5425.339636205088,4,1,0,0
117,5425.339636205088,5,15,0,0
117,5425.339636205088,8,1,0,0
117,5425.339636205088,9,32,0,0
117,5425.339636205088,10,8,0,0
117,5425.339636205088,12,1,0,0
117,5425.339636205088,13,18,0,0
117,5425.339636205088,14,18,0,0
117,5425.339636205088,15,8,0,0
117,5425.339636205088,16,18,0,0
117,5425.339636205088,17,1,0,0
117,5425.339636205088,18,9,0,0
117,5425.339636205088,19,14,0,0
117,5425.339636205088,20,19,0,0
118,5476.953643237674,1,18,0,0
118,5476.953643237674,2,3,0,0
118,5476.953643237674,3,1,0,0
118,5476.953643237674,4,1,0,0
118,5476.953643237674,5,15,0,0
118,5476.953643237674,8,1,0,0
118,5476.953643237674,9,32,0,0
118,5476.953643237674,10,8,0,0
118,5476.953643237674,12,1,0,0
118,5476.953643237674,13,18,0,0
118,5476.953643237674,14,18,0,0
118,5476.953643237674,15,8,0,0
118,5476.953643237674,16,18,0,0
118,5476.953643237674,17,1,0,0
118,5476.953643237674,18,9,0,0
118,5476.953643237674,19,14,0,0
118,5476.953643237674,20,19,0,0
119,5527.2040401498725,1,18,0,0
119,5527.2040401498725,2,3,0,0
119,5527.2040401498725,3,1,0,0
119,5527.2040401498725,4,1,0,0
119,5527.2040401498725,5,15,0,0
119,5527.2040401498725,8,1,0,0
119,5527.2040401498725,9,32,0,0
119,5527.2040401498725,10,8,0,0
119,5527.2040401498725,12,1,0,0
119,5527.2040401498725,13,18,0,0
119,5527.2040401498725,14,18,0,0
119,5527.2040401498725,15,8,0,0
119,5527.2040401498725,16,18,0,0
119,5527.2040401498725,17,1,0,0
119,5527.2040401498725,18,9,0,0
119,5527.2040401498725,19,14,0,0
119,5527.2040401498725,20,19,0,0
120,5651.190975994044,1,18,0,0
120,5651.190975994044,2,3,0,0
120,5651.190975994044,3,1,0,0
120,5651.190975994044,4,1,0,0
120,5651.190975994044,5,15,0,0
120,5651.190975994044,8,1,0,0
120,5651.190975994044,9,32,0,0
120,5651.190975994044,10,8,0,0
120,5651.190975994044,12,1,0,0
120,5651.190975994044,13,18,0,0
120,5651.190975994044,14,18,0,0
120,5651.190975994044,15,8,0,0
120,5651.190975994044,16,18,0,0
120,5651.190975994044,17,1,0,0
120,5651.190975994044,18,9,0,0
120,5651.190975994044,19,14,0,0
120,5651.190975994044,20,19,0,0
121,5696.190975994044,1,18,0,0
121,5696.190975994044,2,3,0,0
121,5696.190975994044,3,1,0,0
121,5696.190975994044,4,1,0,0
121,5696.190975994044,5,15,0,0
121,5696.190975994044,8,1,0,0
121,5696.190975994044,9,32,0,0
121,5696.190975994044,10,8,0,0
121,5696.190975994044,12,1,0,0
121,5696.190975994044,13,18,0,0
121,5696.190975994044,14,18,0,0
121,5696.190975994044,15,8,0,0
121,5696.190975994044,16,18,0,0
121,5696.190975994044,17,1,0,0
121,5696.190975994044,18,9,0,0
121,5696.190975994044,19,14,0,0
121,5696.190975994044,20,19,0,0
122,5741.190975994044,1,18,0,0
122,5741.190975994044,2,3,0,0
122,5741.190975994044,3,1,0,0
122,5741.190975994044,4,1,0,0
122,5741.190975994044,5,15,0,0
122,5741.190975994044,8,1,0,0
122,5741.190975994044,9,32,0,0
122,5741.190975994044,10,8,0,0
122,5741.190975994044,12,1,0,0
122,5741.190975994044,13,18,0,0
122,5741.190975994044,14,18,0,0
122,5741.190975994044,15,8,0,0
122,5741.190975994044,16,18,0,0
122,5741.190975994044,17,1,0,0
122,5741.190975994044,18,9,0,0
122,5741.190975994044,19,14,0,0
122,5741.190975994044,20,19,0,0
123,5747.190975994044,1,18,0,0
123,5747.190975994044,2,3,0,0
123,5747.190975994044,3,1,0,0
123,5747.190975994044,4,1,0,0
123,5747.190975994044,5,15,0,0
123,5747.190975994044,8,1,0,0
123,5747.190975994044,9,32,0,0
123,5747.190975994044,10,8,0,0
123,5747.190975994044,12,1,0,0
123,5747.190975994044,13,18,0,0
123,5747.190975994044,14,18,0,0
123,5747.190975994044,15,8,0,0
123,5747.190975994044,16,18,0,0
123,5747.190975994044,17,1,0,0
123,5747.190975994044,18,9,0,0
123,5747.190975994044,19,14,0,0
123,5747.190975994044,20,19,0,0
124,5792.190975994044,1,18,0,0
124,5792.190975994044,2,3,0,0
124,5792.190975994044,3,1,0,0
124,5792.190975994044,4,1,0,0
124,5792.190975994044,5,15,0,0
124,5792.190975994044,8,1,0,0
124,5792.190975994044,9,32,0,0
124,5792.190975994044,10,8,0,0
124,5792.190975994044,12,1,0,0
124,5792.190975994044,13,18,0,0
124,5792.190975994044,14,18,0,0
124,5792.190975994044,15,8,0,0
124,5792.190975994044,16,18,0,0
124,5792.190975994044,17,1,0,0
124,5792.190975994044,18,9,0,0
124,5792.190975994044,19,14,0,0
124,5792.190975994044,20,19,0,0
125,5835.484972101536,1,18,0,0
125,5835.484972101536,2,3,0,0
125,5835.484972101536,3,1,0,0
125,5835.484972101536,4,1,0,0
125,5835.484972101536,5,15,0,0
125,5835.484972101536,8,1,0,0
125,5835.484972101536,9,32,0,0
125,5835.484972101536,10,8,0,0
125,5835.484972101536,12,1,0,0
125,5835.484972101536,13,18,0,0
125,5835.484972101536,14,18,0,0
125,5835.484972101536,15,8,0,0
125,5835.484972101536,16,18,0,0
125,5835.484972101536,17,1,0,0
125,5835.484972101536,18,9,0,0
125,5835.484972101536,19,14,0,0
125,5835.484972101536,20,19,0,0
126,5863.841927985419,1,18,0,0
126,5863.841927985419,2,3,0,0
126,5863.841927985419,3,1,0,0
126,5863.841927985419,4,1,0,0
126,5863.841927985419,5,15,0,0
126,5863.841927985419,8,1,0,0
126,5863.841927985419,9,32,0,0
126,5863.841927985419,10,8,0,0
126,5863.841927985419,12,1,0,0
126,5863.841927985419,13,18,0,0
126,5863.841927985419,14,18,0,0
126,5863.841927985419,15,8,0,0
126,5863.841927985419,16,18,0,0
126,5863.841927985419,17,1,0,0
126,5863.841927985419,18,9,0,0
126,5863.841927985419,19,14,0,0
126,5863.841927985419,20,19,0,0
127,5883.1182386482205,1,18,0,0
127,5883.1182386482205,2,3,0,0
127,5883.1182386482205,3,1,0,0
127,5883.1182386482205,4,1,0,0
127,5883.1182386482205,5,15,0,0
127,5883.1182386482205,8,1,0,0
127,5883.1182386482205,9,32,0,0
127,5883.1182386482205,10,8,0,0
127,5883.1182386482205,12,1,0,0
127,5883.1182386482205,13,18,0,0
127,5883.1182386482205,14,18,0,0
127,5883.1182386482205,15,8,0,0
127,5883.1182386482205,16,18,0,0
127,5883.1182386482205,17,1,0,0
127,5883.1182386482205,18,9,0,0
127,5883.1182386482205,19,14,0,0
127,5883.1182386482205,20,19,0,0
128,5895.8615654135165,1,18,0,0
128,5895.8615654135165,2,3,0,0
128,5895.8615654135165,3,1,0,0
128,5895.8615654135165,4,1,0,0
128,5895.8615654135165,5,15,0,0
128,5895.8615654135165,8,1,0,0
128,5895.8615654135165,9,32,0,0
128,5895.8615654135165,10,8,0,0
128,5895.8615654135165,12,1,0,0
128,5895.8615654135165,13,18,0,0
128,5895.8615654135165,14,18,0,0
128,5895.8615654135165,15,8,0,0
128,5895.8615654135165,16,18,0,0
128,5895.8615654135165,17,1,0,0
128,5895.8615654135165,18,9,0,0
128,5895.8615654135165,19,14,0,0
128,5895.8615654135165,20,19,0,0
129,5904.398605763255,1,18,0,0
129,5904.398605763255,2,3,0,0
129,5904.398605763255,3,1,0,0
129,5904.398605763255,4,1,0,0
129,5904.398605763255,5,15,0,0
129,5904.398605763255,8,1,0,0
129,5904.398605763255,9,32,0,0
129,5904.398605763255,10,8,0,0
129,5904.398605763255,12,1,0,0
129,5904.398605763255,13,18,0,0
129,5904.398605763255,14,18,0,0
129,5904.398605763255,15,8,0,0
129,5904.398605763255,16,18,0,0
129,5904.398605763255,17,1,0,0
129,5904.398605763255,18,9,0,0
129,5904.398605763255,19,14,0,0
129,5904.398605763255,20,19,0,0
130,5909.398605763255,1,18,0,0
130,5909.398605763255,2,3,0,0
130,5909.398605763255,3,1,0,0
130,5909.398605763255,4,1,0,0
130,5909.398605763255,5,15,0,0
130,5909.398605763255,8,1,0,0
130,5909.398605763255,9,32,0,0
130,5909.398605763255,10,8,0,0
130,5909.398605763255,12,1,0,0
130,5909.398605763255,13,18,0,0
130,5909.398605763255,14,18,0,0
130,5909.398605763255,15,8,0,0
130,5909.398605763255,16,18,0,0
130,5909.398605763255,17,1,0,0
130,5909.398605763255,18,9,0,0
130,5909.398605763255,19,14,0,0
130,5909.398605763255,20,19,0,0
131,5924.715178534825,1,18,0,0
131,5924.715178534825,2,3,0,0
131,5924.715178534825,3,1,0,0
131,5924.715178534825,4,1,0,0
131,5924.715178534825,5,15,0,0
131,5924.715178534825,8,1,0,0
131,5924.715178534825,9,32,0,0
131,5924.715178534825,10,8,0,0
131,5924.715178534825,12,1,0,0
131,5924.715178534825,13,18,0,0
131,5924.715178534825,14,18,0,0
131,5924.715178534825,15,8,0,0
131,5924.715178534825,16,18,0,0
131,5924.715178534825,17,1,0,0
131,5924.715178534825,18,9,0,0
131,5924.715178534825,19,15,0,0
131,5924.715178534825,20,19,0,0
132,5934.373464920611,1,18,0,0
132,5934.373464920611,2,3,0,0
132,5934.373464920611,3,1,0,0
132,5934.373464920611,4,1,0,0
132,5934.373464920611,5,15,0,0
132,5934.373464920611,8,1,0,0
132,5934.373464920611,9,32,0,0
132,5934.373464920611,10,8,0,0
132,5934.373464920611,12,1,0,0
132,5934.373464920611,13,18,0,0
132,5934.373464920611,14,18,0,0
132,5934.373464920611,15,8,0,0
132,5934.373464920611,16,18,0,0
132,5934.373464920611,17,1,0,0
132,5934.373464920611,18,9,0,0
132,5934.373464920611,19,16,0,0
132,5934.373464920611,20,19,0,0
133,5941.702608113504,1,18,0,0
133,5941.702608113504,2,3,0,0
133,5941.702608113504,3,1,0,0
133,5941.702608113504,4,1,0,0
133,5941.702608113504,5,15,0,0
133,5941.702608113504,8,1,0,0
133,5941.702608113504,9,32,0,0
133,5941.702608113504,10,8,0,0
133,5941.702608113504,12,1,0,0
133,5941.702608113504,13,18,0,0
133,5941.702608113504,14,18,0,0
133,5941.702608113504,15,8,0,0
133,5941.702608113504,16,18,0,0
133,5941.702608113504,17,1,0,0
133,5941.702608113504,18,9,0,0
133,5941.702608113504,19,17,0,0
133,5941.702608113504,20,19,0,0
134,5947.86717970995,1,18,0,0
134,5947.86717970995,2,3,0,0
134,5947.86717970995,3,1,0,0
134,5947.86717970995,4,1,0,0
134,5947.86717970995,5,15,0,0
134,5947.86717970995,8,1,0,0
134,5947.86717970995,9,32,0,0
134,5947.86717970995,10,8,0,0
134,5947.86717970995,12,1,0,0
134,5947.86717970995,13,18,0,0
134,5947.86717970995,14,18,0,0
134,5947.86717970995,15,8,0,0
134,5947.86717970995,16,18,0,0
134,5947.86717970995,17,1,0,0
134,5947.86717970995,18,9,0,0
134,5947.86717970995,19,18,0,0
134,5947.86717970995,20,19,0,0
135,5953.449465508173,1,18,0,0
135,5953.449465508173,2,3,0,0
135,5953.449465508173,3,1,0,0
135,5953.449465508173,4,1,0,0
135,5953.449465508173,5,15,0,0
135,5953.449465508173,8,1,0,0
135,5953.449465508173,9,32,0,0
135,5953.449465508173,10,8,0,0
135,5953.449465508173,12,1,0,0
135,5953.449465508173,13,18,0,0
135,5953.449465508173,14,18,0,0
135,5953.449465508173,15,8,0,0
135,5953.449465508173,16,18,0,0
135,5953.449465508173,17,1,0,0
135,5953.449465508173,18,9,0,0
135,5953.449465508173,19,19,0,0
135,5953.449465508173,20,19,0,0
136,5958.7406084072845,1,18,0,0
136,5958.7406084072845,2,3,0,0
136,5958.7406084072845,3,1,0,0
136,5958.7406084072845,4,1,0,0
136,5958.7406084072845,5,15,0,0
136,5958.7406084072845,8,1,0,0
136,5958.7406084072845,9,32,0,0
136,5958.7406084072845,10,8,0,0
136,5958.7406084072845,12,1,0,0
136,5958.7406084072845,13,18,0,0
136,5958.7406084072845,14,18,0,0
136,5958.7406084072845,15,8,0,0
136,5958.7406084072845,16,18,0,0
136,5958.7406084072845,17,1,0,0
136,5958.7406084072845,18,9,0,0
136,5958.7406084072845,19,20,0,0
136,5958.7406084072845,20,19,0,0
137,5964.0317513063965,1,18,0,0
137,5964.0317513063965,2,3,0,0
137,5964.0317513063965,3,1,0,0
137,5964.0317513063965,4,1,0,0
137,5964.0317513063965,5,15,0,0
137,5964.0317513063965,8,1,0,0
137,5964.0317513063965,9,32,0,0
137,5964.0317513063965,10,8,0,0
137,5964.0317513063965,12,1,0,0
137,5964.0317513063965,13,18,0,0
137,5964.0317513063965,14,18,0,0
137,5964.0317513063965,15,8,0,0
137,5964.0317513063965,16,18,0,0
137,5964.0317513063965,17,1,0,0
137,5964.0317513063965,18,9,0,0
137,5964.0317513063965,19,21,0,0
137,5964.0317513063965,20,19,0,0
138,6017.0317513063965,1,18,0,0
138,6017.0317513063965,2,3,0,0
138,6017.0317513063965,3,1,0,0
138,6017.0317513063965,4,1,0,0
138,6017.0317513063965,5,15,0,0
138,6017.0317513063965,8,1,0,0
138,6017.0317513063965,9,32,0,0
138,6017.0317513063965,10,8,0,0
138,6017.0317513063965,12,1,0,0
138,6017.0317513063965,13,18,0,0
138,6017.0317513063965,14,18,0,0
138,6017.0317513063965,15,8,0,0
138,6017.0317513063965,16,18,0,0
138,6017.0317513063965,17,1,0,0
138,6017.0317513063965,18,9,0,0
138,6017.0317513063965,19,22,0,0
138,6017.0317513063965,20,19,0,0
139,6046.0317513063965,1,18,0,0
139,6046.0317513063965,2,3,0,0
139,6046.0317513063965,3,1,0,0
139,6046.0317513063965,4,1,0,0
139,6046.0317513063965,5,15,0,0
139,6046.0317513063965,8,1,0,0
139,6046.0317513063965,9,32,0,0
139,6046.0317513063965,10,8,0,0
139,6046.0317513063965,12,1,0,0
139,6046.0317513063965,13,18,0,0
139,6046.0317513063965,14,18,0,0
139,6046.0317513063965,15,8,0,0
139,6046.0317513063965,16,18,0,0
139,6046.0317513063965,17,1,0,0
139,6046.0317513063965,18,9,0,0
139,6046.0317513063965,19,23,0,0
139,6046.0317513063965,20,19,0,0
140,6063.0317513063965,1,18,0,0
140,6063.0317513063965,2,3,0,0
140,6063.0317513063965,3,1,0,0
140,6063.0317513063965,4,1,0,0
140,6063.0317513063965,5,15,0,0
140,6063.0317513063965,8,1,0,0
140,6063.0317513063965,9,32,0,0
140,6063.0317513063965,10,8,0,0
140,6063.0317513063965,12,1,0,0
140,6063.0317513063965,13,18,0,0
140,6063.0317513063965,14,18,0,0
140,6063.0317513063965,15,8,0,0
140,6063.0317513063965,16,18,0,0
140,6063.0317513063965,17,1,0,0
140,6063.0317513063965,18,9,0,0
140,6063.0317513063965,19,24,0,0
140,6063.0317513063965,20,19,0,0
141,6074.0317513063965,1,18,0,0
141,6074.0317513063965,2,3,0,0
141,6074.0317513063965,3,1,0,0
141,6074.0317513063965,4,1,0,0
141,6074.0317513063965,5,15,0,0
141,6074.0317513063965,8,1,0,0
141,6074.0317513063965,9,32,0,0
141,6074.0317513063965,10,8,0,0
141,6074.0317513063965,12,1,0,0
141,6074.0317513063965,13,18,0,0
141,6074.0317513063965,14,18,0,0
