step,virtual_time,channel,n_no_signal,n_certified_cells,n_certified_cells_raw
96,5069.1908727543205,10,8,0,0
96,5069.1908727543205,12,1,0,0
96,5069.1908727543205,13,19,0,0
96,5069.1908727543205,14,19,0,0
96,5069.1908727543205,15,8,0,0
96,5069.1908727543205,16,20,0,0
96,5069.1908727543205,17,1,0,0
96,5069.1908727543205,18,9,0,0
96,5069.1908727543205,19,15,0,0
96,5069.1908727543205,20,19,0,0
97,5082.403839664119,1,4,0,0
97,5082.403839664119,2,3,0,0
97,5082.403839664119,3,1,0,0
97,5082.403839664119,4,1,0,0
97,5082.403839664119,5,16,0,0
97,5082.403839664119,8,1,0,0
97,5082.403839664119,9,33,0,0
97,5082.403839664119,10,8,0,0
97,5082.403839664119,12,1,0,0
97,5082.403839664119,13,19,0,0
97,5082.403839664119,14,19,0,0
97,5082.403839664119,15,8,0,0
97,5082.403839664119,16,20,0,0
97,5082.403839664119,17,1,0,0
97,5082.403839664119,18,9,0,0
97,5082.403839664119,19,15,0,0
97,5082.403839664119,20,19,0,0
98,5105.681925406889,1,4,0,0
98,5105.681925406889,2,3,0,0
98,5105.681925406889,3,1,0,0
98,5105.681925406889,4,1,0,0
98,5105.681925406889,5,16,0,0
98,5105.681925406889,8,1,0,0
98,5105.681925406889,9,33,0,0
98,5105.681925406889,10,8,0,0
98,5105.681925406889,12,1,0,0
98,5105.681925406889,13,19,0,0
98,5105.681925406889,14,19,0,0
98,5105.681925406889,15,8,0,0
98,5105.681925406889,16,20,0,0
98,5105.681925406889,17,1,0,0
98,5105.681925406889,18,9,0,0
98,5105.681925406889,19,15,0,0
98,5105.681925406889,20,19,0,0
99,5129.076387694738,1,4,0,0
99,5129.076387694738,2,3,0,0
99,5129.076387694738,3,1,0,0
99,5129.076387694738,4,1,0,0
99,5129.076387694738,5,16,0,0
99,5129.076387694738,8,1,0,0
99,5129.076387694738,9,33,0,0
99,5129.076387694738,10,8,0,0
99,5129.076387694738,12,1,0,0
99,5129.076387694738,13,19,0,0
99,5129.076387694738,14,19,0,0
99,5129.076387694738,15,8,0,0
99,5129.076387694738,16,20,0,0
99,5129.076387694738,17,1,0,0
99,5129.076387694738,18,9,0,0
99,5129.076387694738,19,15,0,0
99,5129.076387694738,20,19,0,0
100,5160.580681878395,1,5,0,0
100,5160.580681878395,2,3,0,0
100,5160.580681878395,3,1,0,0
100,5160.580681878395,4,1,0,0
100,5160.580681878395,5,16,0,0
100,5160.580681878395,8,1,0,0
100,5160.580681878395,9,33,0,0
100,5160.580681878395,10,8,0,0
100,5160.580681878395,12,1,0,0
100,5160.580681878395,13,19,0,0
100,5160.580681878395,14,19,0,0
100,5160.580681878395,15,8,0,0
100,5160.580681878395,16,20,0,0
100,5160.580681878395,17,1,0,0
100,5160.580681878395,18,9,0,0
100,5160.580681878395,19,15,0,0
100,5160.580681878395,20,19,0,0
101,5165.580681878395,1,6,0,0
101,5165.580681878395,2,3,0,0
101,5165.580681878395,3,1,0,0
101,5165.580681878395,4,1,0,0
101,5165.580681878395,5,16,0,0
101,5165.580681878395,8,1,0,0
101,5165.580681878395,9,33,0,0
101,5165.580681878395,10,8,0,0
101,5165.580681878395,12,1,0,0
101,5165.580681878395,13,19,0,0
101,5165.580681878395,14,19,0,0
101,5165.580681878395,15,8,0,0
101,5165.580681878395,16,20,0,0
101,5165.580681878395,17,1,0,0
101,5165.580681878395,18,9,0,0
101,5165.580681878395,19,15,0,0
101,5165.580681878395,20,19,0,0
102,5170.580681878395,1,7,0,0
102,5170.580681878395,2,3,0,0
102,5170.580681878395,3,1,0,0
102,5170.580681878395,4,1,0,0
102,5170.580681878395,5,16,0,0
102,5170.580681878395,8,1,0,0
102,5170.580681878395,9,33,0,0
102,5170.580681878395,10,8,0,0
102,5170.580681878395,12,1,0,0
102,5170.580681878395,13,19,0,0
102,5170.580681878395,14,19,0,0
102,5170.580681878395,15,8,0,0
102,5170.580681878395,16,20,0,0
102,5170.580681878395,17,1,0,0
102,5170.580681878395,18,9,0,0
102,5170.580681878395,19,15,0,0
102,5170.580681878395,20,19,0,0
103,5175.580681878395,1,8,0,0
103,5175.580681878395,2,3,0,0
103,5175.580681878395,3,1,0,0
103,5175.580681878395,4,1,0,0
103,5175.580681878395,5,16,0,0
103,5175.580681878395,8,1,0,0
103,5175.580681878395,9,33,0,0
103,5175.580681878395,10,8,0,0
103,5175.580681878395,12,1,0,0
103,5175.580681878395,13,19,0,0
103,5175.580681878395,14,19,0,0
103,5175.580681878395,15,8,0,0
103,5175.580681878395,16,20,0,0
103,5175.580681878395,17,1,0,0
103,5175.580681878395,18,9,0,0
103,5175.580681878395,19,15,0,0
103,5175.580681878395,20,19,0,0
104,5180.580681878395,1,9,0,0
104,5180.580681878395,2,3,0,0
104,5180.580681878395,3,1,0,0
104,5180.580681878395,4,1,0,0
104,5180.580681878395,5,16,0,0
104,5180.580681878395,8,1,0,0
104,5180.580681878395,9,33,0,0
104,5180.580681878395,10,8,0,0
104,5180.580681878395,12,1,0,0
104,5180.580681878395,13,19,0,0
104,5180.580681878395,14,19,0,0
104,5180.580681878395,15,8,0,0
104,5180.580681878395,16,20,0,0
104,5180.580681878395,17,1,0,0
104,5180.580681878395,18,9,0,0
104,5180.580681878395,19,15,0,0
104,5180.580681878395,20,19,0,0
105,5185.580681878395,1,10,0,0
105,5185.580681878395,2,3,0,0
105,5185.580681878395,3,1,0,0
105,5185.580681878395,4,1,0,0
105,5185.580681878395,5,16,0,0
105,5185.580681878395,8,1,0,0
105,5185.580681878395,9,33,0,0
105,5185.580681878395,10,8,0,0
105,5185.580681878395,12,1,0,0
105,5185.580681878395,13,19,0,0
105,5185.580681878395,14,19,0,0
105,5185.580681878395,15,8,0,0
105,5185.580681878395,16,20,0,0
105,5185.580681878395,17,1,0,0
105,5185.580681878395,18,9,0,0
105,5185.580681878395,19,15,0,0
105,5185.580681878395,20,19,0,0
106,5190.580681878395,1,11,0,0
106,5190.580681878395,2,3,0,0
106,5190.580681878395,3,1,0,0
106,5190.580681878395,4,1,0,0
106,5190.580681878395,5,16,0,0
106,5190.580681878395,8,1,0,0
106,5190.580681878395,9,33,0,0
106,5190.580681878395,10,8,0,0
106,5190.580681878395,12,1,0,0
106,5190.580681878395,13,19,0,0
106,5190.580681878395,14,19,0,0
106,5190.580681878395,15,8,0,0
106,5190.580681878395,16,20,0,0
106,5190.580681878395,17,1,0,0
106,5190.580681878395,18,9,0,0
106,5190.580681878395,19,15,0,0
106,5190.580681878395,20,19,0,0
107,5195.580681878395,1,12,0,0
107,5195.580681878395,2,3,0,0
107,5195.580681878395,3,1,0,0
107,5195.580681878395,4,1,0,0
107,5195.580681878395,5,16,0,0
107,5195.580681878395,8,1,0,0
107,5195.580681878395,9,33,0,0
107,5195.580681878395,10,8,0,0
107,5195.580681878395,12,1,0,0
107,5195.580681878395,13,19,0,0
107,5195.580681878395,14,19,0,0
107,5195.580681878395,15,8,0,0
107,5195.580681878395,16,20,0,0
107,5195.580681878395,17,1,0,0
107,5195.580681878395,18,9,0,0
107,5195.580681878395,19,15,0,0
107,5195.580681878395,20,19,0,0
108,5200.580681878395,1,13,0,0
108,5200.580681878395,2,3,0,0
108,5200.580681878395,3,1,0,0
108,5200.580681878395,4,1,0,0
108,5200.580681878395,5,16,0,0
108,5200.580681878395,8,1,0,0
108,5200.580681878395,9,33,0,0
108,5200.580681878395,10,8,0,0
108,5200.580681878395,12,1,0,0
108,5200.580681878395,13,19,0,0
108,5200.580681878395,14,19,0,0
108,5200.580681878395,15,8,0,0
108,5200.580681878395,16,20,0,0
108,5200.580681878395,17,1,0,0
108,5200.580681878395,18,9,0,0
108,5200.580681878395,19,15,0,0
108,5200.580681878395,20,19,0,0
109,5205.580681878395,1,14,0,0
109,5205.580681878395,2,3,0,0
109,5205.580681878395,3,1,0,0
109,5205.580681878395,4,1,0,0
109,5205.580681878395,5,16,0,0
109,5205.580681878395,8,1,0,0
109,5205.580681878395,9,33,0,0
109,5205.580681878395,10,8,0,0
109,5205.580681878395,12,1,0,0
109,5205.580681878395,13,19,0,0
109,5205.580681878395,14,19,0,0
109,5205.580681878395,15,8,0,0
109,5205.580681878395,16,20,0,0
109,5205.580681878395,17,1,0,0
109,5205.580681878395,18,9,0,0
109,5205.580681878395,19,15,0,0
109,5205.580681878395,20,19,0,0
110,5210.580681878395,1,15,0,0
110,5210.580681878395,2,3,0,0
110,5210.580681878395,3,1,0,0
110,5210.580681878395,4,1,0,0
110,5210.580681878395,5,16,0,0
110,5210.580681878395,8,1,0,0
110,5210.580681878395,9,33,0,0
110,5210.580681878395,10,8,0,0
110,5210.580681878395,12,1,0,0
110,5210.580681878395,13,19,0,0
110,5210.580681878395,14,19,0,0
110,5210.580681878395,15,8,0,0
110,5210.580681878395,16,20,0,0
110,5210.580681878395,17,1,0,0
110,5210.580681878395,18,9,0,0
110,5210.580681878395,19,15,0,0
110,5210.580681878395,20,19,0,0
111,5215.580681878395,1,16,0,0
111,5215.580681878395,2,3,0,0
111,5215.580681878395,3,1,0,0
111,5215.580681878395,4,1,0,0
111,5215.580681878395,5,16,0,0
111,5215.580681878395,8,1,0,0
111,5215.580681878395,9,33,0,0
111,5215.580681878395,10,8,0,0
111,5215.580681878395,12,1,0,0
111,5215.580681878395,13,19,0,0
111,5215.580681878395,14,19,0,0
111,5215.580681878395,15,8,0,0
111,5215.580681878395,16,20,0,0
111,5215.580681878395,17,1,0,0
111,5215.580681878395,18,9,0,0
111,5215.580681878395,19,15,0,0
111,5215.580681878395,20,19,0,0
112,5220.580681878395,1,17,0,0
112,5220.580681878395,2,3,0,0
112,5220.580681878395,3,1,0,0
112,5220.580681878395,4,1,0,0
112,5220.580681878395,5,16,0,0
112,5220.580681878395,8,1,0,0
112,5220.580681878395,9,33,0,0
112,5220.580681878395,10,8,0,0
112,5220.580681878395,12,1,0,0
112,5220.580681878395,13,19,0,0
112,5220.580681878395,14,19,0,0
112,5220.580681878395,15,8,0,0
112,5220.580681878395,16,20,0,0
112,5220.580681878395,17,1,0,0
112,5220.580681878395,18,9,0,0
112,5220.580681878395,19,15,0,0
112,5220.580681878395,20,19,0,0
113,5225.580681878395,1,18,0,0
113,5225.580681878395,2,3,0,0
113,5225.580681878395,3,1,0,0
113,5225.580681878395,4,1,0,0
113,5225.580681878395,5,16,0,0
113,5225.580681878395,8,1,0,0
113,5225.580681878395,9,33,0,0
113,5225.580681878395,10,8,0,0
113,5225.580681878395,12,1,0,0
113,5225.580681878395,13,19,0,0
113,5225.580681878395,14,19,0,0
113,5225.580681878395,15,8,0,0
113,5225.580681878395,16,20,0,0
113,5225.580681878395,17,1,0,0
113,5225.580681878395,18,9,0,0
113,5225.580681878395,19,15,0,0
113,5225.580681878395,20,19,0,0
114,5294.525170782774,1,18,0,0
114,5294.525170782774,2,3,0,0
114,5294.525170782774,3,1,0,0
114,5294.525170782774,4,1,0,0
114,5294.525170782774,5,16,0,0
114,5294.525170782774,8,1,0,0
114,5294.525170782774,9,33,0,0
114,5294.525170782774,10,8,0,0
114,5294.525170782774,12,1,0,0
114,5294.525170782774,13,19,0,0
114,5294.525170782774,14,19,0,0
114,5294.525170782774,15,8,0,0
114,5294.525170782774,16,20,0,0
114,5294.525170782774,17,1,0,0
114,5294.525170782774,18,9,0,0
114,5294.525170782774,19,15,0,0
114,5294.525170782774,20,19,0,0
115,5306.453374013049,1,18,0,0
115,5306.453374013049,2,3,0,0
115,5306.453374013049,3,1,0,0
115,5306.453374013049,4,1,0,0
115,5306.453374013049,5,16,0,0
115,5306.453374013049,8,1,0,0
115,5306.453374013049,9,33,0,0
115,5306.453374013049,10,8,0,0
115,5306.453374013049,12,1,0,0
115,5306.453374013049,13,19,0,0
115,5306.453374013049,14,19,0,0
115,5306.453374013049,15,8,0,0
115,5306.453374013049,16,20,0,0
115,5306.453374013049,17,1,0,0
115,5306.453374013049,18,9,0,0
115,5306.453374013049,19,15,0,0
115,5306.453374013049,20,19,0,0
116,5475.336408191095,1,18,0,0
116,5475.336408191095,2,3,0,0
116,5475.336408191095,3,1,0,0
116,5475.336408191095,4,1,0,0
116,5475.336408191095,5,16,0,0
116,5475.336408191095,8,1,0,0
116,5475.336408191095,9,33,0,0
116,5475.336408191095,10,8,0,0
116,5475.336408191095,12,1,0,0
116,5475.336408191095,13,19,0,0
116,5475.336408191095,14,19,0,0
116,5475.336408191095,15,8,0,0
116,5475.336408191095,16,20,0,0
116,5475.336408191095,17,1,0,0
116,5475.336408191095,18,9,0,0
116,5475.336408191095,19,15,0,0
116,5475.336408191095,20,19,0,0
117,5520.336408191095,1,18,0,0
117,5520.336408191095,2,3,0,0
117,5520.336408191095,3,1,0,0
117,5520.336408191095,4,1,0,0
117,5520.336408191095,5,16,0,0
117,5520.336408191095,8,1,0,0
117,5520.336408191095,9,33,0,0
117,5520.336408191095,10,8,0,0
117,5520.336408191095,12,1,0,0
117,5520.336408191095,13,19,0,0
117,5520.336408191095,14,19,0,0
117,5520.336408191095,15,8,0,0
117,5520.336408191095,16,20,0,0
117,5520.336408191095,17,1,0,0
117,5520.336408191095,18,9,0,0
117,5520.336408191095,19,15,0,0
117,5520.336408191095,20,19,0,0
118,5658.936281941774,1,18,0,0
118,5658.936281941774,2,3,0,0
118,5658.936281941774,3,1,0,0
118,5658.936281941774,4,1,0,0
118,5658.936281941774,5,16,0,0
118,5658.936281941774,8,1,0,0
118,5658.936281941774,9,33,0,0
118,5658.936281941774,10,8,0,0
118,5658.936281941774,12,1,0,0
118,5658.936281941774,13,19,0,0
118,5658.936281941774,14,19,0,0
118,5658.936281941774,15,8,0,0
118,5658.936281941774,16,20,0,0
118,5658.936281941774,17,1,0,0
118,5658.936281941774,18,9,0,0
118,5658.936281941774,19,15,0,0
118,5658.936281941774,20,19,0,0
119,5710.55028897436,1,18,0,0
119,5710.55028897436,2,3,0,0
119,5710.55028897436,3,1,0,0
119,5710.55028897436,4,1,0,0
119,5710.55028897436,5,16,0,0
119,5710.55028897436,8,1,0,0
119,5710.55028897436,9,33,0,0
119,5710.55028897436,10,8,0,0
119,5710.55028897436,12,1,0,0
119,5710.55028897436,13,19,0,0
119,5710.55028897436,14,19,0,0
119,5710.55028897436,15,8,0,0
119,5710.55028897436,16,20,0,0
119,5710.55028897436,17,1,0,0
119,5710.55028897436,18,9,0,0
119,5710.55028897436,19,15,0,0
119,5710.55028897436,20,19,0,0
120,5760.800685886558,1,18,0,0
120,5760.800685886558,2,3,0,0
120,5760.800685886558,3,1,0,0
120,5760.800685886558,4,1,0,0
120,5760.800685886558,5,16,0,0
120,5760.800685886558,8,1,0,0
120,5760.800685886558,9,33,0,0
120,5760.800685886558,10,8,0,0
120,5760.800685886558,12,1,0,0
120,5760.800685886558,13,19,0,0
120,5760.800685886558,14,19,0,0
120,5760.800685886558,15,8,0,0
120,5760.800685886558,16,20,0,0
120,5760.800685886558,17,1,0,0
120,5760.800685886558,18,9,0,0
120,5760.800685886558,19,15,0,0
120,5760.800685886558,20,19,0,0
121,5884.787621730729,1,18,0,0
121,5884.787621730729,2,3,0,0
121,5884.787621730729,3,1,0,0
121,5884.787621730729,4,1,0,0
121,5884.787621730729,5,16,0,0
121,5884.787621730729,8,1,0,0
121,5884.787621730729,9,33,0,0
121,5884.787621730729,10,8,0,0
121,5884.787621730729,12,1,0,0
121,5884.787621730729,13,19,0,0
121,5884.787621730729,14,19,0,0
121,5884.787621730729,15,8,0,0
121,5884.787621730729,16,20,0,0
121,5884.787621730729,17,1,0,0
121,5884.787621730729,18,9,0,0
121,5884.787621730729,19,15,0,0
121,5884.787621730729,20,19,0,0
122,5929.787621730729,1,18,0,0
122,5929.787621730729,2,3,0,0
122,5929.787621730729,3,1,0,0
122,5929.787621730729,4,1,0,0
122,5929.787621730729,5,16,0,0
122,5929.787621730729,8,1,0,0
122,5929.787621730729,9,33,0,0
122,5929.787621730729,10,8,0,0
122,5929.787621730729,12,1,0,0
122,5929.787621730729,13,19,0,0
122,5929.787621730729,14,19,0,0
122,5929.787621730729,15,8,0,0
122,5929.787621730729,16,20,0,0
122,5929.787621730729,17,1,0,0
122,5929.787621730729,18,9,0,0
122,5929.787621730729,19,15,0,0
122,5929.787621730729,20,19,0,0
123,5974.787621730729,1,18,0,0
123,5974.787621730729,2,3,0,0
123,5974.787621730729,3,1,0,0
123,5974.787621730729,4,1,0,0
123,5974.787621730729,5,16,0,0
123,5974.787621730729,8,1,0,0
123,5974.787621730729,9,33,0,0
123,5974.787621730729,10,8,0,0
123,5974.787621730729,12,1,0,0
123,5974.787621730729,13,19,0,0
123,5974.787621730729,14,19,0,0
123,5974.787621730729,15,8,0,0
123,5974.787621730729,16,20,0,0
123,5974.787621730729,17,1,0,0
123,5974.787621730729,18,9,0,0
123,5974.787621730729,19,15,0,0
123,5974.787621730729,20,19,0,0
124,5980.787621730729,1,18,0,0
124,5980.787621730729,2,3,0,0
124,5980.787621730729,3,1,0,0
124,5980.787621730729,4,1,0,0
124,5980.787621730729,5,16,0,0
124,5980.787621730729,8,1,0,0
124,5980.787621730729,9,33,0,0
124,5980.787621730729,10,8,0,0
124,5980.787621730729,12,1,0,0
124,5980.787621730729,13,19,0,0
124,5980.787621730729,14,19,0,0
124,5980.787621730729,15,8,0,0
124,5980.787621730729,16,20,0,0
124,5980.787621730729,17,1,0,0
124,5980.787621730729,18,9,0,0
124,5980.787621730729,19,15,0,0
124,5980.787621730729,20,19,0,0
125,6025.787621730729,1,18,0,0
125,6025.787621730729,2,3,0,0
125,6025.787621730729,3,1,0,0
125,6025.787621730729,4,1,0,0
125,6025.787621730729,5,16,0,0
125,6025.787621730729,8,1,0,0
125,6025.787621730729,9,33,0,0
125,6025.787621730729,10,8,0,0
125,6025.787621730729,12,1,0,0
125,6025.787621730729,13,19,0,0
125,6025.787621730729,14,19,0,0
125,6025.787621730729,15,8,0,0
125,6025.787621730729,16,20,0,0
125,6025.787621730729,17,1,0,0
125,6025.787621730729,18,9,0,0
125,6025.787621730729,19,15,0,0
125,6025.787621730729,20,19,0,0
126,6069.081617838222,1,18,0,0
126,6069.081617838222,2,3,0,0
126,6069.081617838222,3,1,0,0
126,6069.081617838222,4,1,0,0
126,6069.081617838222,5,16,0,0
126,6069.081617838222,8,1,0,0
126,6069.081617838222,9,33,0,0
126,6069.081617838222,10,8,0,0
126,6069.081617838222,12,1,0,0
126,6069.081617838222,13,19,0,0
126,6069.081617838222,14,19,0,0
126,6069.081617838222,15,8,0,0
126,6069.081617838222,16,20,0,0
126,6069.081617838222,17,1,0,0
126,6069.081617838222,18,9,0,0
126,6069.081617838222,19,15,0,0
126,6069.081617838222,20,19,0,0
127,6097.438573722105,1,18,0,0
127,6097.438573722105,2,3,0,0
127,6097.438573722105,3,1,0,0
127,6097.438573722105,4,1,0,0
127,6097.438573722105,5,16,0,0
127,6097.438573722105,8,1,0,0
127,6097.438573722105,9,33,0,0
127,6097.438573722105,10,8,0,0
127,6097.438573722105,12,1,0,0
127,6097.438573722105,13,19,0,0
127,6097.438573722105,14,19,0,0
127,6097.438573722105,15,8,0,0
127,6097.438573722105,16,20,0,0
127,6097.438573722105,17,1,0,0
127,6097.438573722105,18,9,0,0
127,6097.438573722105,19,15,0,0
127,6097.438573722105,20,19,0,0
128,6116.714884384906,1,18,0,0
128,6116.714884384906,2,3,0,0
128,6116.714884384906,3,1,0,0
128,6116.714884384906,4,1,0,0
128,6116.714884384906,5,16,0,0
128,6116.714884384906,8,1,0,0
128,6116.714884384906,9,33,0,0
128,6116.714884384906,10,8,0,0
128,6116.714884384906,12,1,0,0
128,6116.714884384906,13,19,0,0
128,6116.714884384906,14,19,0,0
128,6116.714884384906,15,8,0,0
128,6116.714884384906,16,20,0,0
128,6116.714884384906,17,1,0,0
128,6116.714884384906,18,9,0,0
128,6116.714884384906,19,15,0,0
128,6116.714884384906,20,19,0,0
129,6129.458211150202,1,18,0,0
129,6129.458211150202,2,3,0,0
129,6129.458211150202,3,1,0,0
129,6129.458211150202,4,1,0,0
129,6129.458211150202,5,16,0,0
129,6129.458211150202,8,1,0,0
129,6129.458211150202,9,33,0,0
129,6129.458211150202,10,8,0,0
129,6129.458211150202,12,1,0,0
129,6129.458211150202,13,19,0,0
129,6129.458211150202,14,19,0,0
129,6129.458211150202,15,8,0,0
129,6129.458211150202,16,20,0,0
129,6129.458211150202,17,1,0,0
129,6129.458211150202,18,9,0,0
129,6129.458211150202,19,15,0,0
129,6129.458211150202,20,19,0,0
130,6137.99525149994,1,18,0,0
130,6137.99525149994,2,3,0,0
130,6137.99525149994,3,1,0,0
130,6137.99525149994,4,1,0,0
130,6137.99525149994,5,16,0,0
130,6137.99525149994,8,1,0,0
130,6137.99525149994,9,33,0,0
130,6137.99525149994,10,8,0,0
130,6137.99525149994,12,1,0,0
130,6137.99525149994,13,19,0,0
130,6137.99525149994,14,19,0,0
130,6137.99525149994,15,8,0,0
130,6137.99525149994,16,20,0,0
130,6137.99525149994,17,1,0,0
130,6137.99525149994,18,9,0,0
130,6137.99525149994,19,15,0,0
130,6137.99525149994,20,19,0,0
131,6142.99525149994,1,18,0,0
131,6142.99525149994,2,3,0,0
131,6142.99525149994,3,1,0,0
131,6142.99525149994,4,1,0,0
131,6142.99525149994,5,16,0,0
131,6142.99525149994,8,1,0,0
131,6142.99525149994,9,33,0,0
131,6142.99525149994,10,8,0,0
131,6142.99525149994,12,1,0,0
131,6142.99525149994,13,19,0,0
131,6142.99525149994,14,19,0,0
131,6142.99525149994,15,8,0,0
131,6142.99525149994,16,20,0,0
131,6142.99525149994,17,1,0,0
131,6142.99525149994,18,9,0,0
131,6142.99525149994,19,15,0,0
131,6142.99525149994,20,19,0,0
132,6158.311824271511,1,18,0,0
132,6158.311824271511,2,3,0,0
132,6158.311824271511,3,1,0,0
132,6158.311824271511,4,1,0,0
132,6158.311824271511,5,16,0,0
132,6158.311824271511,8,1,0,0
132,6158.311824271511,9,33,0,0
132,6158.311824271511,10,8,0,0
132,6158.311824271511,12,1,0,0
132,6158.311824271511,13,19,0,0
132,6158.311824271511,14,19,0,0
132,6158.311824271511,15,8,0,0
132,6158.311824271511,16,20,0,0
132,6158.311824271511,17,1,0,0
132,6158.311824271511,18,9,0,0
132,6158.311824271511,19,16,0,0
132,6158.311824271511,20,19,0,0
133,6167.970110657297,1,18,0,0
133,6167.970110657297,2,3,0,0
133,6167.970110657297,3,1,0,0
133,6167.970110657297,4,1,0,0
133,6167.970110657297,5,16,0,0
133,6167.970110657297,8,1,0,0
133,6167.970110657297,9,33,0,0
133,6167.970110657297,10,8,0,0
133,6167.970110657297,12,1,0,0
133,6167.970110657297,13,19,0,0
133,6167.970110657297,14,19,0,0
133,6167.970110657297,15,8,0,0
133,6167.970110657297,16,20,0,0
133,6167.970110657297,17,1,0,0
133,6167.970110657297,18,9,0,0
133,6167.970110657297,19,17,0,0
133,6167.970110657297,20,19,0,0
134,6175.299253850189,1,18,0,0
134,6175.299253850189,2,3,0,0
134,6175.299253850189,3,1,0,0
134,6175.299253850189,4,1,0,0
134,6175.299253850189,5,16,0,0
134,6175.299253850189,8,1,0,0
134,6175.299253850189,9,33,0,0
134,6175.299253850189,10,8,0,0
134,6175.299253850189,12,1,0,0
134,6175.299253850189,13,19,0,0
134,6175.299253850189,14,19,0,0
134,6175.299253850189,15,8,0,0
134,6175.299253850189,16,20,0,0
134,6175.299253850189,17,1,0,0
134,6175.299253850189,18,9,0,0
134,6175.299253850189,19,18,0,0
134,6175.299253850189,20,19,0,0
135,6181.463825446635,1,18,0,0
135,6181.463825446635,2,3,0,0
135,6181.463825446635,3,1,0,0
135,6181.463825446635,4,1,0,0
135,6181.463825446635,5,16,0,0
135,6181.463825446635,8,1,0,0
135,6181.463825446635,9,33,0,0
135,6181.463825446635,10,8,0,0
135,6181.463825446635,12,1,0,0
135,6181.463825446635,13,19,0,0
135,6181.463825446635,14,19,0,0
135,6181.463825446635,15,8,0,0
135,6181.463825446635,16,20,0,0
135,6181.463825446635,17,1,0,0
135,6181.463825446635,18,9,0,0
135,6181.463825446635,19,19,0,0
135,6181.463825446635,20,19,0,0
136,6187.046111244858,1,18,0,0
136,6187.046111244858,2,3,0,0
136,6187.046111244858,3,1,0,0
136,6187.046111244858,4,1,0,0
136,6187.046111244858,5,16,0,0
136,6187.046111244858,8,1,0,0
136,6187.046111244858,9,33,0,0
136,6187.046111244858,10,8,0,0
136,6187.046111244858,12,1,0,0
136,6187.046111244858,13,19,0,0
136,6187.046111244858,14,19,0,0
136,6187.046111244858,15,8,0,0
136,6187.046111244858,16,20,0,0
136,6187.046111244858,17,1,0,0
136,6187.046111244858,18,9,0,0
136,6187.046111244858,19,20,0,0
136,6187.046111244858,20,19,0,0
137,6192.33725414397,1,18,0,0
137,6192.33725414397,2,3,0,0
137,6192.33725414397,3,1,0,0
137,6192.33725414397,4,1,0,0
137,6192.33725414397,5,16,0,0
137,6192.33725414397,8,1,0,0
137,6192.33725414397,9,33,0,0
137,6192.33725414397,10,8,0,0
137,6192.33725414397,12,1,0,0
137,6192.33725414397,13,19,0,0
137,6192.33725414397,14,19,0,0
137,6192.33725414397,15,8,0,0
137,6192.33725414397,16,20,0,0
137,6192.33725414397,17,1,0,0
137,6192.33725414397,18,9,0,0
137,6192.33725414397,19,21,0,0
137,6192.33725414397,20,19,0,0
138,6197.628397043082,1,18,0,0
138,6197.628397043082,2,3,0,0
138,6197.628397043082,3,1,0,0
138,6197.628397043082,4,1,0,0
138,6197.628397043082,5,16,0,0
138,6197.628397043082,8,1,0,0
138,6197.628397043082,9,33,0,0
138,6197.628397043082,10,8,0,0
138,6197.628397043082,12,1,0,0
138,6197.628397043082,13,19,0,0
138,6197.628397043082,14,19,0,0
138,6197.628397043082,15,8,0,0
138,6197.628397043082,16,20,0,0
138,6197.628397043082,17,1,0,0
138,6197.628397043082,18,9,0,0
138,6197.628397043082,19,22,0,0
138,6197.628397043082,20,19,0,0
139,6250.628397043082,1,18,0,0
139,6250.628397043082,2,3,0,0
139,6250.628397043082,3,1,0,0
139,6250.628397043082,4,1,0,0
139,6250.628397043082,5,16,0,0
139,6250.628397043082,8,1,0,0
139,6250.628397043082,9,33,0,0
139,6250.628397043082,10,8,0,0
139,6250.628397043082,12,1,0,0
139,6250.628397043082,13,19,0,0
139,6250.628397043082,14,19,0,0
139,6250.628397043082,15,8,0,0
139,6250.628397043082,16,20,0,0
139,6250.628397043082,17,1,0,0
139,6250.628397043082,18,9,0,0
139,6250.628397043082,19,23,0,0
139,6250.628397043082,20,19,0,0
140,6279.628397043082,1,18,0,0
140,6279.628397043082,2,3,0,0
140,6279.628397043082,3,1,0,0
140,6279.628397043082,4,1,0,0
140,6279.628397043082,5,16,0,0
140,6279.628397043082,8,1,0,0
140,6279.628397043082,9,33,0,0
140,6279.628397043082,10,8,0,0
140,6279.628397043082,12,1,0,0
140,6279.628397043082,13,19,0,0
140,6279.628397043082,14,19,0,0
140,6279.628397043082,15,8,0,0
140,6279.628397043082,16,20,0,0
140,6279.628397043082,17,1,0,0
140,6279.628397043082,18,9,0,0
140,6279.628397043082,19,24,0,0
140,6279.628397043082,20,19,0,0
141,6296.628397043082,1,18,0,0
141,6296.628397043082,2,3,0,0
141,6296.628397043082,3,1,0,0
141,6296.628397043082,4,1,0,0
141,6296.628397043082,5,16,0,0
141,6296.628397043082,8,1,0,0
141,6296.628397043082,9,33,0,0
141,6296.628397043082,10,8,0,0
141,6296.628397043082,12,1,0,0
141,6296.628397043082,13,19,0,0
141,6296.628397043082,14,19,0,0
141,6296.628397043082,15,8,0,0
141,6296.628397043082,16,20,0,0
141,6296.628397043082,17,1,0,0
141,6296.628397043082,18,9,0,0
141,6296.628397043082,19,25,0,0
141,6296.628397043082,20,19,0,0
