step,virtual_time,channel,r_mec
137,6192.33725414397,2,70.77262986370839
137,6192.33725414397,4,344.88181805840514
137,6192.33725414397,6,27.756527760432547
137,6192.33725414397,19,690.3271167936917
138,6197.628397043082,2,70.77262986370839
138,6197.628397043082,4,344.88181805840514
138,6197.628397043082,6,27.756527760432547
138,6197.628397043082,19,690.3271167936917
139,6250.628397043082,2,70.77262986370839
139,6250.628397043082,4,344.88181805840514
139,6250.628397043082,6,27.756527760432547
139,6250.628397043082,19,690.3271167936917
140,6279.628397043082,2,70.77262986370839
140,6279.628397043082,4,344.88181805840514
140,6279.628397043082,6,27.756527760432547
140,6279.628397043082,19,690.3271167936917
141,6296.628397043082,2,70.77262986370839
141,6296.628397043082,4,344.88181805840514
141,6296.628397043082,6,27.756527760432547
141,6296.628397043082,19,690.3271167936917
142,6307.628397043082,2,70.77262986370839
142,6307.628397043082,4,344.88181805840514
142,6307.628397043082,6,27.756527760432547
142,6307.628397043082,19,690.3271167936917
143,6315.628397043082,2,70.77262986370839
143,6315.628397043082,4,344.88181805840514
143,6315.628397043082,6,27.756527760432547
143,6315.628397043082,19,690.3271167936917
144,6322.128397043082,2,70.77262986370839
144,6322.128397043082,4,344.88181805840514
144,6322.128397043082,6,27.756527760432547
144,6322.128397043082,19,690.3271167936917
145,6327.878397043082,2,70.77262986370839
145,6327.878397043082,4,344.88181805840514
145,6327.878397043082,6,27.756527760432547
145,6327.878397043082,19,690.3271167936917
146,6472.534402028101,2,70.77262986370839
146,6472.534402028101,4,344.88181805840514
146,6472.534402028101,6,27.756527760432547
146,6472.534402028101,19,690.3271167936917
147,6482.462605258376,2,70.77262986370839
147,6482.462605258376,4,344.88181805840514
147,6482.462605258376,6,27.756527760432547
147,6482.462605258376,19,690.3271167936917
148,6494.390808488652,2,70.77262986370839
148,6494.390808488652,4,344.88181805840514
148,6494.390808488652,6,27.756527760432547
149,6568.367168527836,2,70.77262986370839
149,6568.367168527836,4,344.88181805840514
149,6568.367168527836,6,27.756527760432547
150,6607.355348547428,2,70.77262986370839
150,6607.355348547428,4,344.88181805840514
150,6607.355348547428,6,27.756527760432547
151,6629.349438557224,2,70.77262986370839
151,6629.349438557224,4,344.88181805840514
151,6629.349438557224,6,27.756527760432547
152,6641.154137142126,2,70.77262986370839
152,6641.154137142126,4,344.88181805840514
152,6641.154137142126,6,27.756527760432547
153,6654.646852725771,2,70.77262986370839
153,6654.646852725771,4,344.88181805840514
153,6654.646852725771,6,27.756527760432547
154,6663.893210517594,2,70.77262986370839
154,6663.893210517594,4,344.88181805840514
154,6663.893210517594,6,27.756527760432547
155,6671.016389413505,2,70.77262986370839
155,6671.016389413505,4,344.88181805840514
155,6671.016389413505,6,27.756527760432547
156,6677.077978861461,2,70.77262986370839
156,6677.077978861461,4,344.88181805840514
156,6677.077978861461,6,27.756527760432547
157,6682.608773585439,2,70.77262986370839
157,6682.608773585439,4,344.88181805840514
157,6682.608773585439,6,27.756527760432547
158,6687.874170947428,2,70.77262986370839
158,6687.874170947428,4,344.88181805840514
158,6687.874170947428,6,27.756527760432547
159,6693.139568309417,2,70.77262986370839
159,6693.139568309417,4,344.88181805840514
159,6693.139568309417,6,27.756527760432547
160,6702.385926101239,2,5.780767488650256
160,6702.385926101239,4,344.88181805840514
160,6702.385926101239,6,27.756527760432547
161,6707.385926101239,4,344.88181805840514
161,6707.385926101239,6,27.756527760432547
162,6761.049497344026,4,344.88181805840514
162,6761.049497344026,6,6.893751836369459
163,6807.405803615159,4,344.88181805840514
164,6917.672827929265,4,165.3188953776961
165,6962.672827929265,4,85.81491773937165
166,6998.8460013276,4,85.81491773937165
167,7022.549905366601,4,79.78200231457859
168,7038.850097798775,4,75.93302729025172
169,7050.9374380021545,4,59.38763309220636
170,7060.688448649531,4,42.610933953440096
171,7069.097323365806,4,16.69344174303491
